date,total_casos,total_mortes,total_recuperados,casos_diarios,mortes_diarias,recuperados_diarios,crescimento_casos_pct,crescimento_mortes_pct,crescimento_recuperacoes_pct,casos_7d_ma,mortes_7d_ma,recuperados_7d_ma,casos_14d_change_avg,mortes_14d_change_avg,recuperados_14d_change_avg,tendencia_casos_14d,tendencia_mortes_14d,tendencia_recuperados_14d,letalidade_pct,recuperacao_pct,casos_por_100k,mortes_por_1M
2021-07-16,46292,225,10020,4004.0,18.0,332.0,9.46840711312902,8.695652173913043,3.42691990090834,2812.0,16.428571428571427,148.0,164.28571428571428,1.0714285714285714,-4.183673469387756,subindo,subindo,descendo,0.48604510498574266,21.645208675365073,46.781549737568255,2.2737943253592108
2021-07-17,51002,225,10312,4710.0,0.0,292.0,10.174544197701547,0.0,2.914171656686627,3218.8571428571427,16.142857142857142,158.28571428571428,189.25510204081633,1.0510204081632653,-4.061224489795919,subindo,subindo,descendo,0.4411591702286185,20.218814948433394,51.54135919198688,2.2737943253592108
2021-07-18,55845,254,10667,4843.0,29.0,355.0,9.495706050743108,12.88888888888889,3.4425911559348337,3623.8571428571427,19.285714285714285,198.85714285714286,212.71428571428572,1.2755102040816326,-1.1020408163265298,subindo,subindo,descendo,0.454830333960068,19.101083355716717,56.43557515541561,2.5668611495166203
2021-07-19,60180,334,11047,4335.0,80.0,380.0,7.76255707762557,31.496062992125985,3.5623886753538954,3930.714285714286,29.857142857142858,245.14285714285714,227.94897959183672,2.010204081632653,2.1734693877551012,subindo,subindo,subindo,0.5550016616816218,18.35659687603855,60.81641888894102,3.375321354088784
2021-07-20,65607,334,11443,5427.0,0.0,396.0,9.017946161515454,0.0,3.584683624513443,4314.0,28.857142857142858,270.0,248.6122448979592,1.8877551020408165,5.887755102040815,subindo,subindo,subindo,0.509092017620071,17.44173640007926,66.30081080170744,3.375321354088784
2021-07-21,71144,370,11971,5537.0,36.0,528.0,8.439648208270459,10.778443113772456,4.614174604561741,4700.714285714285,33.142857142857146,335.2857142857143,271.1428571428571,2.153061224489796,6.428571428571429,subindo,subindo,subindo,0.5200719667153941,16.82643652310806,71.89636599260253,3.7391284461462577
2021-07-22,78269,370,13421,7125.0,0.0,1450.0,10.01489935904644,0.0,12.11260546320274,5140.142857142857,23.285714285714285,533.2857142857143,294.87755102040813,1.4285714285714286,20.71428571428572,subindo,subindo,subindo,0.4727286665218669,17.14727414429723,79.09671468957336,3.7391284461462577
2021-07-23,86957,370,15536,8688.0,0.0,2115.0,11.100180147951297,0.0,15.758885328962075,5809.285714285715,20.714285714285715,788.0,328.34693877551024,1.2142857142857142,40.07142857142857,subindo,subindo,subindo,0.4254976597628713,17.866301735340457,87.87659251122706,3.7391284461462577
2021-07-24,94913,370,17583,7956.0,0.0,2047.0,9.149349678576769,0.0,13.175849639546858,6273.0,20.714285714285715,1038.7142857142858,354.60204081632656,1.1938775510204083,58.26530612244898,subindo,subindo,subindo,0.38983068705024604,18.525386406498583,95.91672924569723,3.7391284461462577
2021-07-25,101173,370,19342,6260.0,0.0,1759.0,6.595513786309567,0.0,10.003981118125461,6475.428571428572,16.571428571428573,1239.2857142857142,358.2755102040816,0.8469387755102041,73.66326530612244,subindo,subindo,subindo,0.36571021912960966,19.11774880649976,102.24293034647441,3.7391284461462577
2021-07-26,106347,524,21344,5174.0,154.0,2002.0,5.1140126318286505,41.62162162162162,10.35053251990487,6595.285714285715,27.142857142857142,1471.0,355.2448979591837,1.5816326530612244,91.71428571428571,subindo,subindo,subindo,0.49272664014969864,20.070147723960243,107.47164671954489,5.295414339947673
2021-07-27,117121,524,22946,10774.0,0.0,1602.0,10.130986299566514,0.0,7.505622188905548,7359.142857142857,27.142857142857142,1643.2857142857142,392.3061224489796,1.5816326530612244,102.31632653061224,subindo,subindo,subindo,0.44740055156632885,19.5917043058034,118.3595845246205,5.295414339947673
2021-07-28,123640,630,27457,6519.0,106.0,4511.0,5.566038541337591,20.229007633587788,19.65919986054214,7499.428571428572,37.142857142857146,2212.285714285714,384.10204081632656,2.2857142857142856,147.1326530612245,subindo,subindo,subindo,0.5095438369459722,22.207214493691364,124.94752461662792,6.36662411100579
2021-07-29,133405,1022,31780,9765.0,392.0,4323.0,7.897929472662568,62.22222222222222,15.744618858578868,7876.571428571428,93.14285714285714,2622.714285714286,384.26530612244903,5.6020408163265305,179.80612244897958,subindo,subindo,subindo,0.766088227577677,23.82219556988119,134.8157919886869,10.328079113409393
2021-07-30,141122,1161,35484,7717.0,139.0,3704.0,5.784640755593868,13.60078277886497,11.655129011957206,7737.857142857143,113.0,2849.714285714286,351.84693877551024,6.8979591836734695,192.9795918367347,subindo,subindo,subindo,0.8226924221595499,25.144201471067586,142.6144012370411,11.732778718853528
2021-07-31,150060,1306,38734,8938.0,145.0,3250.0,6.333527019174897,12.489233419465979,9.159057603426897,7878.142857142857,133.71428571428572,3021.5714285714284,332.8061224489796,8.39795918367347,204.5204081632653,subindo,subindo,subindo,0.8703185392509662,25.812341729974676,151.6469228726236,13.198112839640576
2021-08-01,157507,1306,43157,7447.0,0.0,4423.0,4.962681594029055,0.0,11.418908452522333,8047.714285714285,133.71428571428572,3402.1428571428573,315.98979591836735,8.173469387755103,228.8061224489796,subindo,subindo,subindo,0.8291694972286946,27.400052061178233,159.17267680193476,13.198112839640576
2021-08-02,157507,1306,43157,0.0,0.0,0.0,0.0,0.0,0.0,7308.571428571428,111.71428571428571,3116.1428571428573,241.27551020408163,5.846938775510203,205.07142857142858,subindo,subindo,subindo,0.8291694972286946,27.400052061178233,159.17267680193476,13.198112839640576
2021-08-03,174461,2071,50831,16954.0,765.0,7674.0,10.763966045953513,58.575803981623274,17.78158815487638,8191.428571428572,221.0,3983.5714285714284,276.9591836734694,13.724489795918368,265.2551020408163,subindo,subindo,subindo,1.1870847925897479,29.136024670270146,176.30596968733033,20.92901354586189
2021-08-04,181756,2327,54332,7295.0,256.0,3501.0,4.181450295481512,12.361178174794784,6.887529263638331,8302.285714285714,242.42857142857142,3839.285714285714,257.2551020408163,14.948979591836734,250.28571428571428,subindo,subindo,subindo,1.2802878584475892,29.89282334558419,183.67811617777275,23.516086200492815
2021-08-05,189066,2720,0,7310.0,393.0,0.0,4.021875481414644,16.888697894284483,0.0,7951.571428571428,242.57142857142858,3221.714285714286,200.81632653061226,15.663265306122451,192.03061224489798,subindo,subindo,subindo,1.4386510530714143,0.0,191.0654212970509,27.48764695545357
2021-08-06,193381,3016,0,4315.0,296.0,0.0,2.2822717992658648,10.882352941176471,não informado,7465.571428571428,265.0,2692.5714285714284,118.30612244897955,17.448979591836736,136.0408163265306,subindo,subindo,subindo,1.5596154741158645,0.0,195.42605352546204,30.478949712370575
2021-08-07,205656,3250,0,12275.0,234.0,0.0,6.34757292598549,7.758620689655173,não informado,7942.285714285715,277.7142857142857,2228.285714285714,119.23469387755105,18.357142857142858,84.96938775510203,subindo,subindo,subindo,1.5803088652896098,0.0,207.83086478936616,32.84369581074416
2021-08-08,215560,3397,0,9904.0,147.0,0.0,4.815808923639476,4.523076923076923,não informado,8293.285714285714,298.7142857142857,1596.4285714285713,129.84693877551015,20.153061224489797,25.51020408163265,subindo,subindo,subindo,1.575895342364075,0.0,217.83960212196953,34.3292414366455
2021-08-09,224894,3757,0,9334.0,360.0,0.0,4.330116904806086,10.597586105387107,não informado,9626.714285714286,350.14285714285717,1596.4285714285713,216.53061224489798,23.071428571428573,8.959183673469381,subindo,subindo,subindo,1.670564799416614,0.0,227.27231155881526,37.967312357220244
2021-08-10,232937,4145,0,8043.0,388.0,0.0,3.57635152560762,10.327388874101677,não informado,8353.714285714286,296.2857142857143,500.14285714285717,71.04081632653067,19.224489795918366,-81.65306122448979,subindo,subindo,descendo,1.7794510962191492,0.0,235.40036834053265,41.88834434939524
2021-08-11,241543,4487,0,8606.0,342.0,0.0,3.6945611903647766,8.25090470446321,não informado,8541.0,308.57142857142856,0.0,74.39795918367346,19.387755102040813,-158.0204081632653,subindo,subindo,descendo,1.8576402545302493,0.0,244.09737899121774,45.34451172394124
2021-08-12,246568,4813,0,5025.0,326.0,0.0,2.080374922891576,7.265433474481836,não informado,8214.57142857143,299.0,0.0,24.142857142857206,14.704081632653061,-187.33673469387756,subindo,subindo,descendo,1.9519970150222252,0.0,249.17551965118662,48.638987057572805
2021-08-13,255748,5088,0,9180.0,275.0,0.0,3.7231108659680086,5.713692083939331,não informado,8909.57142857143,296.0,0.0,83.69387755102045,13.071428571428571,-203.55102040816328,subindo,subindo,descendo,1.9894583730860065,0.0,258.4526004986522,51.418069010789615
