date,total_casos,total_mortes,total_recuperados,casos_diarios,mortes_diarias,casos_recuperados,crescimento_casos,crescimento_mortes,crescimento_recuperacoes,casos_7d,mortes_7d,recuperacao_7d
2020-02-06,30806,636,1493,3162.0,70.0,363.0,11.438286789176674,12.36749116607774,32.123893805309734,3224.1428571428573,66.28571428571429,192.57142857142858
2020-02-07,34400,721,2016,3594.0,85.0,523.0,11.666558462637148,13.364779874213836,35.03014065639652,3496.1428571428573,72.42857142857143,255.85714285714286
2020-02-08,37131,808,2617,2731.0,87.0,601.0,7.938953488372093,12.066574202496533,29.811507936507937,3584.714285714286,78.28571428571429,332.85714285714283
2020-02-09,40162,908,3247,3031.0,100.0,630.0,8.162990493118958,12.376237623762377,24.07336645013374,3339.285714285714,77.71428571428571,395.85714285714283
2020-02-10,42771,1015,3949,2609.0,107.0,702.0,6.496190428763509,11.784140969162996,21.61995688327687,3269.1428571428573,83.85714285714286,474.57142857142856
2020-02-11,44814,1115,4684,2043.0,100.0,735.0,4.77660096794557,9.852216748768473,18.612306913142568,2987.8571428571427,88.71428571428571,546.7142857142857
2020-02-12,45232,1120,5151,418.0,5.0,467.0,0.9327442317133039,0.4484304932735426,9.970111016225449,2512.5714285714284,79.14285714285714,574.4285714285714
2020-02-13,60384,1373,6294,15152.0,253.0,1143.0,33.49840820657941,22.589285714285715,22.189866045428072,4225.428571428572,105.28571428571429,685.8571428571429
2020-02-14,66912,1525,8061,6528.0,152.0,1767.0,10.81081081081081,11.070648215586306,28.0743565300286,4644.571428571428,114.85714285714286,863.5714285714286
2020-02-15,69055,1668,9397,2143.0,143.0,1336.0,3.202714012434242,9.37704918032787,16.573626100980025,4560.571428571428,122.85714285714286,968.5714285714286
2020-02-16,71238,1772,10867,2183.0,104.0,1470.0,3.1612482803562383,6.235011990407674,15.643290411833563,4439.428571428572,123.42857142857143,1088.5714285714287
2020-02-17,73273,1870,12587,2035.0,98.0,1720.0,2.856621466071479,5.530474040632054,15.827735345541546,4357.428571428572,122.14285714285714,1234.0
2020-02-18,75155,2010,14352,1882.0,140.0,1765.0,2.568476792270004,7.4866310160427805,14.022404067688884,4334.428571428572,127.85714285714286,1381.142857142857
2020-02-19,75655,2125,16123,500.0,115.0,1771.0,0.6652917304237909,5.721393034825871,12.339743589743591,4346.142857142857,143.57142857142858,1567.4285714285713
2020-02-20,76216,2250,18181,561.0,125.0,2058.0,0.7415240235278567,5.88235294117647,12.764373875829559,2261.714285714286,125.28571428571429,1698.142857142857
2020-02-21,76846,2254,18894,630.0,4.0,713.0,0.8265980896399705,0.17777777777777778,3.921676475441395,1419.142857142857,104.14285714285714,1547.5714285714287
2020-02-22,78608,2462,22892,1762.0,208.0,3998.0,2.292897483278245,9.228039041703639,21.160156663491055,1364.7142857142858,113.42857142857143,1927.857142857143
2020-02-23,78990,2473,23397,382.0,11.0,505.0,0.4859556279259108,0.4467912266450041,2.2060108334789446,1107.4285714285713,100.14285714285714,1790.0
2020-02-24,79558,2633,25229,568.0,160.0,1832.0,0.7190783643499177,6.469874646178731,7.830063683378211,897.8571428571429,109.0,1806.0
2020-02-25,80412,2713,27907,854.0,80.0,2678.0,1.0734307046431535,3.038359285985568,10.614768718538189,751.0,100.42857142857143,1936.4285714285713
2020-02-26,81384,2774,30388,972.0,61.0,2481.0,1.2087748097298912,2.248433468485072,8.890242591464508,818.4285714285714,92.71428571428571,2037.857142857143
2020-02-27,82728,2817,33282,1344.0,43.0,2894.0,1.6514302565614862,1.5501081470800289,9.523496116888246,930.2857142857143,81.0,2157.285714285714
2020-02-28,84152,2876,36714,1424.0,59.0,3432.0,1.7213035489797892,2.0944266950656725,10.31188029565531,1043.7142857142858,88.85714285714286,2545.714285714286
2020-02-29,86023,2946,39785,1871.0,70.0,3071.0,2.2233577336248693,2.433936022253129,8.364656534292097,1059.2857142857142,69.14285714285714,2413.285714285714
2020-03-01,88402,3000,42721,2379.0,54.0,2936.0,2.765539448752078,1.8329938900203666,7.379665703154455,1344.5714285714287,75.28571428571429,2760.5714285714284
2020-03-02,90382,3090,45605,1980.0,90.0,2884.0,2.2397683310332344,3.0,6.75077830575127,1546.2857142857142,65.28571428571429,2910.8571428571427
2020-03-03,92994,3164,48227,2612.0,74.0,2622.0,2.8899559646832333,2.394822006472492,5.749369586668129,1797.4285714285713,64.42857142857143,2902.8571428571427
2020-03-04,95338,3260,51170,2344.0,96.0,2943.0,2.5205927264124566,3.034134007585335,6.102390776950671,1993.4285714285713,69.42857142857143,2968.8571428571427
2020-03-05,98078,3355,53796,2740.0,95.0,2626.0,2.8739851895361763,2.9141104294478524,5.1319132304084425,2192.8571428571427,76.85714285714286,2930.5714285714284
2020-03-06,102062,3469,55864,3984.0,114.0,2068.0,4.0620730439038315,3.397913561847988,3.844151981559967,2558.5714285714284,84.71428571428571,2735.714285714286
2020-03-07,106199,3573,58358,4137.0,104.0,2494.0,4.053418510317258,2.9979821274142404,4.464413575827009,2882.285714285714,89.57142857142857,2653.285714285714
2020-03-08,109997,3815,60695,3798.0,242.0,2337.0,3.5763048616276985,6.773019871256647,4.004592343808904,3085.0,116.42857142857143,2567.714285714286
2020-03-09,114292,4009,62495,4295.0,194.0,1800.0,3.904651945053047,5.08519003931848,2.9656479116895955,3415.714285714286,131.28571428571428,2412.8571428571427
2020-03-10,119051,4284,64402,4759.0,275.0,1907.0,4.163895985720786,6.859565976552756,3.0514441155292427,3722.4285714285716,160.0,2310.714285714286
2020-03-11,126527,4636,66999,7476.0,352.0,2597.0,6.279661657608925,8.216619981325863,4.032483463246483,4455.571428571428,196.57142857142858,2261.285714285714
2020-03-12,133283,4957,68328,6756.0,321.0,1329.0,5.339571791001131,6.924072476272649,1.9836116956969507,5029.285714285715,228.85714285714286,2076.0
2020-03-13,146477,5460,70255,13194.0,503.0,1927.0,9.899236961953136,10.147266491829736,2.8202201147406627,6345.0,284.42857142857144,2055.8571428571427
2020-03-14,157365,5886,72622,10888.0,426.0,2367.0,7.433248905971586,7.802197802197802,3.3691552202690196,7309.428571428572,330.42857142857144,2037.7142857142858
2020-03-15,168598,6557,76031,11233.0,671.0,3409.0,7.1381819337209675,11.399932042133877,4.694169810801134,8371.57142857143,391.7142857142857,2190.8571428571427
2020-03-16,183165,7268,78086,14567.0,711.0,2055.0,8.640078767245162,10.843373493975903,2.7028448922150177,9839.0,465.57142857142856,2227.285714285714
2020-03-17,198339,8119,80830,15174.0,851.0,2744.0,8.28433379739579,11.708860759493671,3.514074225853546,11326.857142857143,547.8571428571429,2346.8571428571427
2020-03-18,215900,9075,83317,17561.0,956.0,2487.0,8.85403274192166,11.774849119349673,3.076827910429296,12767.57142857143,634.1428571428571,2331.1428571428573
2020-03-19,242987,10217,84958,27087.0,1142.0,1641.0,12.54608615099583,12.584022038567493,1.9695860388636175,15672.0,751.4285714285714,2375.714285714286
2020-03-20,272517,11791,87403,29530.0,1574.0,2445.0,12.152913530353477,15.40569638837232,2.8778926057581393,18005.714285714286,904.4285714285714,2449.714285714286
2020-03-21,304944,13599,91650,32427.0,1808.0,4247.0,11.89907418619756,15.333729115427019,4.859100946191779,21082.714285714286,1101.857142857143,2718.285714285714
2020-03-22,339156,15427,97867,34212.0,1828.0,6217.0,11.219109082323312,13.442164865063608,6.7834151663938895,24365.428571428572,1267.142857142857,3119.4285714285716
2020-03-23,381711,17523,98355,42555.0,2096.0,488.0,12.54732335562396,13.586569002398393,0.4986359038286654,28363.714285714286,1465.0,2895.5714285714284
2020-03-24,423594,19949,107974,41883.0,2426.0,9619.0,10.972437262745899,13.844661302288422,9.779879009709724,32179.285714285714,1690.0,3877.714285714286
2020-03-25,475075,22920,113753,51481.0,2971.0,5779.0,12.153382720246274,14.892977091583537,5.352214421990479,37025.0,1977.857142857143,4348.0
2020-03-26,535889,26173,122125,60814.0,3253.0,8372.0,12.800926169552177,14.19284467713787,7.359805895229137,41843.142857142855,2279.4285714285716,5309.571428571428
2020-03-27,599820,29812,130910,63931.0,3639.0,8785.0,11.929895929940715,13.903641156917434,7.193449334698056,46757.57142857143,2574.4285714285716,6215.285714285715
2020-03-28,669402,33861,139421,69582.0,4049.0,8511.0,11.600480144043212,13.581779149335837,6.501413184630662,52065.42857142857,2894.5714285714284,6824.428571428572
2020-03-29,725918,37680,148877,56516.0,3819.0,9456.0,8.44275935835268,11.278461947373083,6.7823355161704475,55251.71428571428,3179.0,7287.142857142857
2020-03-30,790929,42050,164213,65011.0,4370.0,15336.0,8.955694720340315,11.597664543524417,10.301121059666704,58459.71428571428,3503.8571428571427,9408.285714285714
2020-03-31,869371,47218,177803,78442.0,5168.0,13590.0,9.917704370430215,12.29013079667063,8.275836870406119,63682.42857142857,3895.5714285714284,9975.57142857143
2020-04-01,955728,53862,193075,86357.0,6644.0,15272.0,9.933273596657813,14.070905163285188,8.589281395701985,68664.71428571429,4420.285714285715,11331.714285714286
2020-04-02,1038176,60115,210218,82448.0,6253.0,17143.0,8.62672224733397,11.609297835208496,8.878933057102161,71755.28571428571,4848.857142857143,12584.714285714286
2020-04-03,1122386,66617,225640,84210.0,6502.0,15422.0,8.111341429584193,10.815936122432007,7.336193855901968,74652.28571428571,5257.857142857143,13532.857142857143
2020-04-04,1182507,72976,246052,60121.0,6359.0,20412.0,5.356535095769192,9.545611480553012,9.046268392129054,73300.71428571429,5587.857142857143,15233.0
2020-04-05,1254222,78897,259888,71715.0,5921.0,13836.0,6.064657545367596,8.113626397719798,5.6232015996618605,75472.0,5888.142857142857,15858.714285714286
2020-04-06,1328948,85324,276597,74726.0,6427.0,16709.0,5.957956406441603,8.146063855406416,6.429308009604137,76859.85714285714,6182.0,16054.857142857143
2020-04-07,1397886,93841,299859,68938.0,8517.0,23262.0,5.187411396081712,9.981951150907129,8.410069523530623,75502.14285714286,6660.428571428572,17436.571428571428
2020-04-08,1480062,101061,328741,82176.0,7220.0,28882.0,5.878590958060958,7.693865154889654,9.631860307677941,74904.85714285714,6742.714285714285,19380.85714285714
2020-04-09,1567243,109216,353995,87181.0,8155.0,25254.0,5.890361349727241,8.069383837484292,7.68203540172963,75581.0,7014.428571428572,20539.571428571428
2020-04-10,1653665,116957,375733,86422.0,7741.0,21738.0,5.514269325178035,7.0877893348959855,6.140764700066385,75897.0,7191.428571428572,21441.85714285714
2020-04-11,1729180,123939,401983,75515.0,6982.0,26250.0,4.5665234494289955,5.9697153654762,6.986344026210101,78096.14285714286,7280.428571428572,22275.85714285714
2020-04-12,1847761,130453,421366,118581.0,6514.0,19383.0,6.857643507327173,5.255811326539669,4.821845699942535,84791.28571428571,7365.142857142857,23068.285714285714
2020-04-13,1919593,136966,448623,71832.0,6513.0,27257.0,3.887515755554966,4.992602699822925,6.468723152793533,84377.85714285714,7377.428571428572,24575.14285714286
2020-04-14,2004226,144323,473697,84633.0,7357.0,25074.0,4.408903345657126,5.37140604237548,5.5891026541216124,86620.0,7211.714285714285,24834.0
2020-04-15,2082482,153088,510236,78256.0,8765.0,36539.0,3.904549686512399,6.073183068533775,7.713580622212089,86060.0,7432.428571428572,25927.85714285714
2020-04-16,2176950,160800,541119,94468.0,7712.0,30883.0,4.536317720873457,5.037625418060201,6.052689343754655,87101.0,7369.142857142857,26732.0
2020-04-17,2264830,169688,567303,87880.0,8888.0,26184.0,4.036840533774317,5.527363184079602,4.838861692160135,87309.28571428571,7533.0,27367.14285714286
2020-04-18,2343082,176118,591169,78252.0,6430.0,23866.0,3.455093759796541,3.7893074348215547,4.206922931837131,87700.28571428571,7454.142857142857,27026.571428571428
2020-04-19,2419404,182219,622952,76322.0,6101.0,31783.0,3.2573337168737586,3.46415471445281,5.3762967949943254,81663.28571428571,7395.142857142857,28798.0
2020-04-20,2495886,188730,645130,76482.0,6511.0,22178.0,3.161191764583344,3.5731729402532117,3.5601458860393738,82327.57142857143,7394.857142857143,28072.428571428572
2020-04-21,2571973,195926,679932,76087.0,7196.0,34802.0,3.048496606014858,3.812854342181953,5.394571636724381,81106.71428571429,7371.857142857143,29462.14285714286
2020-04-22,2654011,203205,710017,82038.0,7279.0,30085.0,3.1896913381283554,3.7151781795167564,4.4247071766000134,81647.0,7159.571428571428,28540.14285714286
2020-04-23,2736728,210475,738747,82717.0,7270.0,28730.0,3.1166788683242084,3.5776678723456605,4.046381988036906,79968.28571428571,7096.428571428572,28232.571428571428
2020-04-24,2820291,217313,788776,83563.0,6838.0,50029.0,3.0533907644457177,3.248841905214396,6.772142560308198,79351.57142857143,6803.571428571428,31639.0
2020-04-25,2903496,223363,816531,83205.0,6050.0,27755.0,2.9502274765263583,2.78400279780777,3.5187429637818597,80059.14285714286,6749.285714285715,32194.571428571428
2020-04-26,2974291,228179,845343,70795.0,4816.0,28812.0,2.438267523013636,2.1561314989501397,3.5285861773772216,79269.57142857143,6565.714285714285,31770.14285714286
2020-04-27,3045275,233624,873227,70984.0,5445.0,27884.0,2.38658557619278,2.386284452118731,3.2985427217117786,78484.14285714286,6413.428571428572,32585.285714285714
2020-04-28,3121107,240253,906439,75832.0,6629.0,33212.0,2.4901527776637575,2.8374653289045644,3.803363844681853,78447.71428571429,6332.428571428572,32358.14285714286
2020-04-29,3198435,247233,948516,77328.0,6980.0,42077.0,2.4775824731417413,2.905270693810275,4.642011210903326,77774.85714285714,6289.714285714285,34071.28571428572
2020-04-30,3282087,253486,1013632,83652.0,6253.0,65116.0,2.615404096065732,2.52919310933411,6.865039704127289,77908.42857142857,6144.428571428572,39269.28571428572
2020-05-01,3371033,259073,1051789,88946.0,5587.0,38157.0,2.7100439445998843,2.204066496769052,3.7643839184240435,78677.42857142857,5965.714285714285,37573.28571428572
2020-05-02,3449295,265119,1092440,78262.0,6046.0,40651.0,2.3216029033236993,2.333705171901356,3.8649386901745504,77971.28571428571,5965.142857142857,39415.57142857143
2020-05-03,3523292,269394,1124973,73997.0,4275.0,32533.0,2.1452789628025437,1.6124834508277415,2.978012522426861,78428.71428571429,5887.857142857143,39947.142857142855
2020-05-04,3600929,274239,1159059,77637.0,4845.0,34086.0,2.2035357841473258,1.7984810352123657,3.029939385211912,79379.14285714286,5802.142857142857,40833.142857142855
2020-05-05,3680614,280386,1195532,79685.0,6147.0,36473.0,2.2129011707812065,2.2414755012963146,3.146776824993378,79929.57142857143,5733.285714285715,41299.0
2020-05-06,3771036,287146,1241651,90422.0,6760.0,46119.0,2.456709668549867,2.4109620309145248,3.857613179739229,81800.14285714286,5701.857142857143,41876.42857142857
2020-05-07,3860174,293012,1281176,89138.0,5866.0,39525.0,2.3637536210208547,2.042863212442451,3.1832616411535932,82583.85714285714,5646.571428571428,38220.57142857143
2020-05-08,3950657,298967,1317589,90483.0,5955.0,36413.0,2.3440135081993714,2.0323399724243374,2.8421543956489974,82803.42857142857,5699.142857142857,37971.42857142857
2020-05-09,4035000,303885,1371030,84343.0,4918.0,53441.0,2.134910724975618,1.6449976084317,4.055968894700852,83672.14285714286,5538.0,39798.57142857143
2020-05-10,4110223,308223,1404839,75223.0,4338.0,33809.0,1.864262701363073,1.4275136976158744,2.4659562518690326,83847.28571428571,5547.0,39980.857142857145
2020-05-11,4186364,312301,1451724,76141.0,4078.0,46885.0,1.8524785638151506,1.3230680384007683,3.3373931105272563,83633.57142857143,5437.428571428572,41809.28571428572
2020-05-12,4271644,318031,1488766,85280.0,5730.0,37042.0,2.037089942489473,1.8347683805047053,2.5515869407683556,84432.85714285714,5377.857142857143,41890.57142857143
2020-05-13,4355992,323468,1544638,84348.0,5437.0,55872.0,1.974602752476564,1.7095817703305654,3.752906769767714,83565.14285714286,5188.857142857143,43283.857142857145
2020-05-14,4451634,329217,1584349,95642.0,5749.0,39711.0,2.1956422325844493,1.7773010004080776,2.570893633330269,84494.28571428571,5172.142857142857,43310.42857142857
2020-05-15,4547536,334970,1632452,95902.0,5753.0,48103.0,2.154310080298605,1.747479625900242,3.0361366087901085,85268.42857142857,5143.285714285715,44980.42857142857
2020-05-16,4641426,339511,1688863,93890.0,4541.0,56411.0,2.064634562541121,1.3556437889960296,3.455599307054664,86632.28571428571,5089.428571428572,45404.71428571428
2020-05-17,4719789,343391,1729871,78363.0,3880.0,41008.0,1.688338885506308,1.1428201148121857,2.4281424840262353,87080.85714285714,5024.0,46433.142857142855
2020-05-18,4808921,347786,1782787,89132.0,4395.0,52916.0,1.8884742517091335,1.2798821168871635,3.058956419293693,88936.71428571429,5069.285714285715,47294.71428571428
2020-05-19,4904739,352754,1834839,95818.0,4968.0,52052.0,1.9925051794363018,1.4284646305486708,2.9196982028700007,90442.14285714286,4960.428571428572,49439.0
2020-05-20,5010162,358160,1893809,105423.0,5406.0,58970.0,2.149411008414515,1.5325127425911542,3.2139059612314758,93452.85714285714,4956.0,49881.57142857143
2020-05-21,5116135,363195,1945029,105973.0,5035.0,51220.0,2.115161146485882,1.4057962921599285,2.70460220645271,94928.71428571429,4854.0,51525.71428571428
2020-05-22,5223477,368901,2053576,107342.0,5706.0,108547.0,2.098107262611327,1.5710568702762977,5.580739413139855,96563.0,4847.285714285715,60160.57142857143
2020-05-23,5327627,373355,2108410,104150.0,4454.0,54834.0,1.9938826187997,1.2073699989970208,2.6701714472705174,98028.71428571429,4834.857142857143,59935.28571428572
2020-05-24,5420843,376755,2163937,93216.0,3400.0,55527.0,1.7496720397280063,0.9106614348274431,2.6335959324799254,100150.57142857143,4766.285714285715,62009.42857142857
2020-05-25,5509066,378449,2227666,88223.0,1694.0,63729.0,1.6274774975036173,0.4496290692890605,2.9450487699041146,100020.71428571429,4380.428571428572,63554.142857142855
2020-05-26,5601428,383229,2282818,92362.0,4780.0,55152.0,1.6765455342157818,1.2630499750296607,2.475775093752834,99527.0,4353.571428571428,63997.0
2020-05-27,5703984,388449,2346145,102556.0,5220.0,63327.0,1.830890265839354,1.362109861205702,2.7740713451532275,99117.42857142857,4327.0,64619.42857142857
2020-05-28,5823977,393440,2413008,119993.0,4991.0,66863.0,2.103669996269274,1.284853352692374,2.849909106214663,101120.28571428571,4320.714285714285,66854.14285714286
2020-05-29,5945413,398596,2490273,121436.0,5156.0,77265.0,2.085104388289995,1.310492069947133,3.2020200513218358,103133.71428571429,4242.142857142857,62385.28571428572
2020-05-30,6080456,402955,2560723,135043.0,4359.0,70450.0,2.2713813153098026,1.093588495619625,2.8290071008279014,107547.0,4228.571428571428,64616.142857142855
2020-05-31,6183316,406242,2637107,102860.0,3287.0,76384.0,1.6916494420813177,0.815723840131032,2.9829075616534864,108924.71428571429,4212.428571428572,67595.71428571429
2020-06-01,6283580,409983,2692032,100264.0,3741.0,54925.0,1.6215247611475785,0.920879672707401,2.0827747982922196,110644.85714285714,4504.857142857143,66338.0
2020-06-02,6406221,415254,2796144,122641.0,5271.0,104112.0,1.9517695326549516,1.2856630640782667,3.8674131659653375,114970.42857142857,4575.0,73332.28571428571
2020-06-03,6517437,420875,2875235,111216.0,5621.0,79091.0,1.7360624930048463,1.3536293449310544,2.82857392180088,116207.57142857143,4632.285714285715,75584.28571428571
2020-06-04,6655667,426403,2945305,138230.0,5528.0,70070.0,2.1209257565512334,1.3134541134541136,2.437018191556516,118812.85714285714,4709.0,76042.42857142857
2020-06-05,6789073,431460,3014470,133406.0,5057.0,69165.0,2.004397155086034,1.185967265708731,2.348313672098475,120522.85714285714,4694.857142857143,74885.28571428571
2020-06-06,6918403,435600,3086674,129330.0,4140.0,72204.0,1.9049728880511374,0.9595327492699207,2.395246925661891,119706.71428571429,4663.571428571428,75135.85714285714
2020-06-07,7029415,438857,3141783,111012.0,3257.0,55109.0,1.604589961006897,0.7477043158861341,1.7853845271641904,120871.28571428571,4659.285714285715,72096.57142857143
2020-06-08,7132463,443312,3293394,103048.0,4455.0,151611.0,1.465954137008556,1.015137049198258,4.825635634287918,121269.0,4761.285714285715,85908.85714285714
2020-06-09,7258445,448357,3375664,125982.0,5045.0,82270.0,1.7663183110799174,1.138024686902227,2.4980309067181152,121746.28571428571,4729.0,82788.57142857143
2020-06-10,7395607,453783,3454835,137162.0,5426.0,79171.0,1.8896884938853984,1.2101963390780115,2.345345982301556,125452.85714285714,4701.142857142857,82800.0
2020-06-11,7531793,458920,3540714,136186.0,5137.0,85879.0,1.8414445224036378,1.1320388820207017,2.4857627064678924,125160.85714285714,4645.285714285715,85058.42857142857
2020-06-12,7659267,463663,3620434,127474.0,4743.0,79720.0,1.692478802856106,1.0335134663993724,2.251523280332724,124313.42857142857,4600.428571428572,86566.28571428571
2020-06-13,7793175,468056,3706326,133908.0,4393.0,85892.0,1.748313513551623,0.9474553716815878,2.372422753736154,124967.42857142857,4636.571428571428,88521.71428571429
2020-06-14,7925122,471838,3777145,131947.0,3782.0,70819.0,1.6931096760947881,0.8080229716102347,1.910760143603126,127958.14285714286,4711.571428571428,90766.0
2020-06-15,8050034,475905,3857420,124912.0,4067.0,80275.0,1.5761523923543383,0.8619483805882528,2.125282455399515,131081.57142857142,4656.142857142857,80575.14285714286
2020-06-16,8193933,483023,3955283,143899.0,7118.0,97863.0,1.7875576674582991,1.4956766581565648,2.5370066002664995,133641.14285714287,4952.285714285715,82802.71428571429
2020-06-17,8337135,488500,4074114,143202.0,5477.0,118831.0,1.7476589081214113,1.133900456085942,3.004361508392699,134504.0,4959.571428571428,88468.42857142857
2020-06-18,8480229,493854,4155277,143094.0,5354.0,81163.0,1.7163450034094447,1.0960081883316275,1.9921632040733273,135490.85714285713,4990.571428571428,87794.71428571429
2020-06-19,8661225,500212,4250267,180996.0,6358.0,94990.0,2.1343291554980413,1.2874250284497037,2.2860088509141505,143136.85714285713,5221.285714285715,89976.14285714286
2020-06-20,8847108,504694,4366121,185883.0,4482.0,115854.0,2.1461513815886324,0.8960200874829072,2.725805225883456,150561.85714285713,5234.0,94256.42857142857
2020-06-21,8940170,509338,4434807,93062.0,4644.0,68686.0,1.0518917594314436,0.9201615236162903,1.5731584168189565,145006.85714285713,5357.142857142857,93951.71428571429
2020-06-22,9082502,513205,4526440,142332.0,3867.0,91633.0,1.5920502630263182,0.7592207924796501,2.066222949499268,147495.42857142858,5328.571428571428,95574.28571428571
2020-06-23,9250625,518774,4630495,168123.0,5569.0,104055.0,1.8510648277313895,1.0851414152239358,2.2988264508090244,150956.0,5107.285714285715,96458.85714285714
2020-06-24,9422061,524272,4746246,171436.0,5498.0,115751.0,1.853236943449767,1.0598063896802847,2.499754345917661,154989.42857142858,5110.285714285715,96018.85714285714
2020-06-25,9601576,529382,4839130,179515.0,5110.0,92884.0,1.9052625534901546,0.9746848963896604,1.9569992790091368,160192.42857142858,5075.428571428572,97693.28571428571
2020-06-26,9794066,534465,4945110,192490.0,5083.0,105980.0,2.004775049429385,0.9601762054622182,2.190063089852928,161834.42857142858,4893.285714285715,99263.28571428571
2020-06-27,9970478,539201,5051396,176412.0,4736.0,106286.0,1.8012131018925133,0.8861197646244375,2.149315182068751,160481.42857142858,4929.571428571428,97896.42857142857
2020-06-28,10138935,542822,5140599,168457.0,3621.0,89203.0,1.689557912870376,0.6715491996491104,1.7659078797227539,171252.14285714287,4783.428571428572,100827.42857142857
2020-06-29,10291617,546894,5235170,152682.0,4072.0,94571.0,1.505897808793527,0.7501538257476668,1.8396883320406825,172730.7142857143,4812.714285714285,101247.14285714286
2020-06-30,10475388,552146,5352510,183771.0,5252.0,117340.0,1.78563776712639,0.9603323495960827,2.2413789810073026,174966.14285714287,4767.428571428572,103145.0
2020-07-01,10690516,557487,5468424,215128.0,5341.0,115914.0,2.053651855186653,0.9673166155328481,2.165600811581856,181207.85714285713,4745.0,103168.28571428571
2020-07-02,10895486,563001,5753358,204970.0,5514.0,284934.0,1.91730689145407,0.9890813597447116,5.21053232156102,184844.2857142857,4802.714285714285,130604.0
2020-07-03,11098124,568241,5863246,202638.0,5240.0,109888.0,1.8598344305155365,0.9307265884074807,1.9099802237232586,186294.0,4825.142857142857,131162.2857142857
2020-07-04,11287838,573035,6059006,189714.0,4794.0,195760.0,1.7094240431986523,0.8436561247780432,3.3387649094034257,188194.2857142857,4833.428571428572,143944.2857142857
2020-07-05,11474058,576880,6178369,186220.0,3845.0,119363.0,1.649740189396765,0.6709886830647342,1.9700096022350861,190731.85714285713,4865.428571428572,148252.85714285713
2020-07-06,11642331,581148,6302068,168273.0,4268.0,123699.0,1.4665517639879455,0.739841908195812,2.0021303356921547,192959.14285714287,4893.428571428572,152414.0
2020-07-07,11851900,587508,6447101,209569.0,6360.0,145033.0,1.800060486168964,1.0943855954077102,2.3013556819761383,196644.57142857142,5051.714285714285,156370.14285714287
2020-07-08,12067186,593137,6605157,215286.0,5629.0,158056.0,1.816468245597752,0.9581146129073986,2.4515825019648365,196667.14285714287,5092.857142857143,162390.42857142858
2020-07-09,12291782,598986,6739775,224596.0,5849.0,134618.0,1.8612127135522731,0.9861128204782368,2.038074189606697,199470.85714285713,5140.714285714285,140916.7142857143
2020-07-10,12524663,604728,6879221,232881.0,5742.0,139446.0,1.8946073075490601,0.958620067914776,2.0690008197603036,203791.2857142857,5212.428571428572,145139.2857142857
2020-07-11,12737483,609869,7004913,212820.0,5141.0,125692.0,1.6992073958397125,0.8501342752444074,1.8271254841209492,207092.14285714287,5262.0,135129.57142857142
2020-07-12,12930415,614171,7116749,192932.0,4302.0,111836.0,1.5146791559996586,0.7053973886195233,1.5965366022390286,208051.0,5327.285714285715,134054.2857142857
2020-07-13,13124893,618607,7257072,194478.0,4436.0,140323.0,1.5040352533155354,0.7222744154315329,1.97172894533726,211794.57142857142,5351.285714285715,136429.14285714287
2020-07-14,13345920,624592,7399324,221027.0,5985.0,142252.0,1.6840289669409112,0.967496326423723,1.960184493139933,213431.42857142858,5297.714285714285,136031.85714285713
2020-07-15,13575706,630511,7559130,229786.0,5919.0,159806.0,1.7217696494509185,0.9476586315546789,2.159737835510379,215502.85714285713,5339.142857142857,136281.85714285713
2020-07-16,13820618,636673,7711615,244912.0,6162.0,152485.0,1.8040461394788603,0.97730253714844,2.017229495986972,218405.14285714287,5383.857142857143,138834.2857142857
2020-07-17,14058038,643711,7895036,237420.0,7038.0,183421.0,1.7178681879493378,1.1054340297138405,2.378503076203882,219053.57142857142,5569.0,145116.42857142858
2020-07-18,14293379,650241,8045823,235341.0,6530.0,150787.0,1.674067177795365,1.0144303887924861,1.9098962943297535,222270.85714285713,5767.428571428572,148701.42857142858
2020-07-19,14505270,655135,8133881,211891.0,4894.0,88058.0,1.4824416255946196,0.7526440196788575,1.0944560923102582,224979.2857142857,5852.0,145304.57142857142
2020-07-20,14713414,659101,8293009,208144.0,3966.0,159128.0,1.4349543303916439,0.6053714119990536,1.95636006968875,226931.57142857142,5784.857142857143,147991.0
2020-07-21,14956435,665439,8467705,243021.0,6338.0,174696.0,1.651696880139443,0.9616128635823645,2.106545404689661,230073.57142857142,5835.285714285715,152625.85714285713
2020-07-22,15231791,672857,8647437,275356.0,7418.0,179732.0,1.8410537002968956,1.114752817313082,2.122558591731762,236583.57142857142,6049.428571428572,155472.42857142858
2020-07-23,15511422,679494,8823667,279631.0,6637.0,176230.0,1.8358379523458535,0.9863908675989103,2.0379448847097703,241543.42857142858,6117.285714285715,158864.57142857142
2020-07-24,15794928,685956,9051967,283506.0,6462.0,228300.0,1.8277241119479568,0.951001774850109,2.587359654438455,248127.14285714287,6035.0,165275.85714285713
2020-07-25,16044485,692021,9271779,249557.0,6065.0,219812.0,1.5799818777268246,0.8841674976237544,2.428334084735395,250158.0,5968.571428571428,175136.57142857142
2020-07-26,16256294,696430,9415080,211809.0,4409.0,143301.0,1.3201358597673905,0.6371193937756224,1.5455609975173048,250146.2857142857,5899.285714285715,183028.42857142858
2020-07-27,16490680,701726,9586463,234386.0,5296.0,171383.0,1.4418169356435113,0.7604497221544161,1.8203031732072377,253895.14285714287,6089.285714285715,184779.14285714287
